stn_num,name,Lat,Lon
4071,PYRAMID 1,-21.05,117.45
4033,PYRAMID STATION,-21.0561,117.4436
9853,QUAALUP,-34.25,119.5
10307,QUADNEY,-31.7936,116.6278
10198,QUAILING,-31.8,117.8
10628,QUAIRADING,-32.0094,117.4014
10848,QUALIN,-32.2833,117.2667
10629,QUANAMINNING,-32.7867,117.7861
3022,QUANBUN DOWNS,-18.3817,125.2267
12172,QUANDINNIE,-29.9833,122.0667
10630,QUARLIMING FARM,-33.45,118.1
8131,QUEENS PARK,-28.7833,114.6167
10220,QUELAGTTING,-31.4,117.1
10160,QUELLA PARK,-31.4533,117.1194
10115,QUELLINGTON,-31.7714,116.8647
9597,QUINDALUP,-33.6833,115.15
9537,QUINDALUP,-33.6,115.1
9724,QUINDALUP SCHOOL,-33.6333,115.1
9857,QUINDANNING,-33.0333,116.5667
6095,QUOBBA,-24.3967,113.4056
10116,QUONDONG,-31.5397,117.4781
4101,R 1 BOREHOLE,-20.3167,119.3333
10117,RABBIT FENCE 90 MILE,-30.1,118.5
9598,RADYR PARK,-33.05,115.9
9838,RANCHO EL CENTIPEDO,-34.2939,115.1461
9665,RANCHO X,-33.8381,122.41
12068,RANDELL SIDING,-30.9333,122.2333
5021,RANGE,-22.2667,115.4167
9101,RANGERS VALLEY,-31.2,116.1
9918,RAVENSCLIFFE,-33.7653,115.8397
9997,RAVENSCLIFFE ALERT,-33.7647,115.8431
10633,RAVENSTHORPE,-33.5803,120.0458
8163,RAVENSWOOD,-29.3,116
11013,RAWLINNA,-31.0119,125.3294
11032,RAWLINNA DEPOT,-31.5803,125.2019
11030,RAWLINNA HOMESTEAD,-31.0417,125.2164
6110,RED BLUFF,-24.0305,113.4509
10861,RED FLAG,-34.05,117.8333
5022,RED HILL,-21.975,116.0653
12069,RED LAKE,-33.1333,121.6833
11053,RED ROCKS POINT,-32.2028,127.5297
10634,REDLANDS,-32.3108,116.7675
9678,REDMOND,-34.8788,117.6726
4043,REDMONT,-21.9931,119.0131
10250,REDWING,-31.135,116.9242
7200,REEDY,-27.1242,118.2714
7077,REEDY,-27.15,118.25
11014,REID,-30.8217,128.425
10051,REMLAP,-30.1403,117.57
12303,REOMMAR,-33.5908,121.0142
7169,RHODES RIDGE,-23.1017,119.3678
10222,RIBBLETON,-30.75,117.9
12114,RICHFIELDS,-33.6839,120.6958
12291,RIVER PLAINS,-33.4578,120.915
10635,RIVERDALE,-33.7853,116.9064
12205,RIVERINA,-29.7514,120.5669
9725,RIVERSDALE,-34.3,116.9833
8113,RIVERSIDE,-27.8325,114.7364
9726,RIVERSIDE,-34.4,116.4
10773,RIVERVIEW,-32.7,116.8
5070,ROBE,-21.3567,115.8208
10867,ROCK HILL,-33.205,117.2897
8255,ROCK HILLS,-30.3833,116.8833
2025,ROCKHOLE DOWNS,-18.3667,127.5667
9036,ROCKINGHAM POST OFFICE,-32.2842,115.755
5085,ROCKLEA,-22.8853,117.4464
9964,ROCKY GULLY,-34.5714,117.0106
9661,ROCKY GULLY TOWN,-34.5097,117.0117
12293,ROCKY PLAINS,-33.6211,122.6
200304,ROCKY POINT,-10.4167,105.6833
4035,ROEBOURNE,-20.7767,117.1456
4090,ROEBOURNE AERO,-20.7594,117.1583
3023,ROEBUCK PLAINS,-17.9311,122.4725
9657,ROELANDS,-33.2947,115.7706
9601,ROELANDS VILLAGE,-33.3208,115.8825
9113,ROLEYSTONE,-32.1133,116.0819
9241,ROLEYSTONE WEST,-32.1308,116.0614
3055,ROLLAH,-18.7,121.75
10223,RONALDSTON,-30.75,118.3
10812,ROOKVIEW,-32.8167,118.7
9948,ROSA BROOK,-33.9383,115.2669
9600,ROSA BROOK,-33.9628,115.1828
9643,ROSAMEL,-33.2,115.7
10637,ROSELEA,-33.0433,118.1025
8114,ROSELM,-29.55,116.05
4072,ROSEMARY ISLAND,-20.4833,116.5333
7141,ROTHESAY,-29.3,116.9
9193,ROTTNEST ISLAND,-32.0069,115.5022
9038,ROTTNEST ISLAND LIGHTHOUSE,-32.0089,115.5022
8115,ROUND HILL,-30.565,116.2364
5023,ROY HILL,-22.6217,119.9564
10837,RPF 101 MILE,-32.95,117.9167
8105,RPF 102,-30.3,116.95
10857,RPF 118 MILE,-33.1833,117.9
7073,RPF 126 MILE,-29.55,118.5
10632,RPF 129 MILE,-32.9,119.9
10273,RPF 141,-29.7333,116.6667
8112,RPF 170,-27.85,114.1333
10674,RPF 173 MILE,-33.4,120.2167
10856,RPF 177 MILE,-33.7833,118.5333
7075,RPF 180 MILE,-26.85,118.7
7076,RPF 206 MILE,-27.95,118.6
7116,RPF 375,-26.4,119.8
7171,RPF 40 MILE,-28.5167,116.6333
13008,RPF 477 MILE,-25,120.1
13009,RPF 495 MILE,-24.8,120.1
13010,RPF 510 MILE,-24.55,120.1
10742,RPF 52 MILE,-32.2167,117.6833
12290,RPF 56 MILE,-30.6,118.55
13013,RPF 561 MILE,-23.9,120.4
10555,RPF 57 MILE,-32.3167,117.8
4065,RPF 672 MILE,-22.7,121.1
10221,RPF 69 MILE,-30.4,118.5
10272,RPF 7 MILE,-31.55,117.2667
4034,RPF 734 MILE,-22.0167,121.4
4066,RPF 798 MILE,-21.2,121.2
4052,RPF 80 MILE,-20.5667,120.65
7167,RPF TWO 115 MILE,-28.15,116.6167
7140,RPF TWO 64 MILE,-27.65,117.6
2059,RUBY CREEK GOLDMINE,-18.4333,127.75
2026,RUBY PLAINS,-18.5959,127.642
13026,RUDALL RIVER,-22.5833,122.2667
8277,RUFUS DOWNS,-30.2833,116.65
10561,RUSHY POOL,-33.0272,117.3878
9765,RUTHVEN,-34.4322,117.3164
8313,S BEND,-28.9852,114.772
9149,SAFETY BAY,-32.3,115.7147
9727,SAINT WERBURGHS,-34.7,117.6
12070,SALMON GUMS,-32.9803,121.6433
12071,SALMON GUMS RES.STN.,-32.9869,121.6239
12316,SALMON GUMS WEST,-33.005,121.435
9177,SAN ANGELO,-31.1216,115.4458
5064,SAND HILL,-22.7825,119.6172
8116,SANDSPRINGS,-28.7894,114.9417
12072,SANDSTONE,-27.9872,119.2981
9728,SANTA MARIE,-34.9,117.55
2040,SAUNDERS CREEK,-18.0333,127.9833
9212,SAWYERS VALLEY,-31.9031,116.2008
12073,SCADDAN POST OFFICE,-33.4425,121.7228
12198,SCADDAN WEST,-33.3844,121.4494
9129,SCARBOROUGH BEACH POST OFFICE,-31.8931,115.7617
9926,SCOTT RIVER,-34.2989,115.4447
9827,SECOND BEACH,-33.8819,121.8597
11041,SEEMORE DOWNS,-30.7428,125.2936
10774,SENNOCKE,-32.8,116.8
9039,SERPENTINE,-32.3536,116.005
9115,SERPENTINE MAIN DAM,-32.4022,116.1039
9073,SERPENTINE PIPE HEAD,-32.3733,116.0581
12101,SEVEN OAKS,-31.3214,118.5475
10283,SHACKLETON,-31.9331,117.8356
8117,SHADY GROVE,-29.2844,115.19
12267,SHAMBA,-33.5425,121.2014
9968,SHANNON,-34.5683,116.3367
9602,SHANNON RIVER,-34.6,116.4167
6105,SHARK BAY AIRPORT,-25.8925,113.5772
10287,SHAW,-31.5261,117.5631
4067,SHAW RIVER,-20.55,119.3
6083,SHAWS TANK,-24.3,113.8
4084,SHAY GAP,-20.4958,120.1672
3079,SHELAMAR,-18.9897,121.7208
8020,SHELLEYVALE,-28.9822,116.1683
10884,SHERAWANYAH,-33.8592,118.125
4086,SHERLOCK,-20.8956,117.6447
7078,SHERWOOD,-26.5593,118.5423
10835,SHOOTERS HILL,-34.1483,118.1911
12174,SIBERIA,-30.25,120.95
2077,SIDDINS CREEK,-16.9203,126.5511
3039,SILENT GROVE,-16.9667,125.3
12207,SIMON HILLS,-31.8333,123.05
109517,SOMME CREEK,-33.9569,116.1433
2049,SOPHIE DOWNS,-18.1947,127.8147
9223,SORRENTO,-31.8367,115.7692
10775,SORRENTO,-33.9833,117.4
10776,SOUTH CAROLING,-32.2072,117.4042
9873,SOUTH DANDALUP DAM,-32.6492,116.0383
3092,SOUTH EAST WATERBANK,-17.8578,122.2725
8060,SOUTH HOLMWOOD,-29.0364,115.5536
8310,SOUTH HOLMWOOD ALERT,-29.0291,115.5548
8291,SOUTH MERIDALE,-30.5475,116.3981
9684,SOUTHAMPTON,-33.8833,115.9833
10166,SOUTHBOURNE,-31.7381,116.4928
10224,SOUTHERN BROOK,-31.6,116.8
12074,SOUTHERN CROSS,-31.2319,119.3281
12320,SOUTHERN CROSS AIRFIELD,-31.2353,119.3564
12175,SOUTHERN HILLS,-32.1961,122.8297
12306,SPARKLE HILL,-33.5239,122.9469
9070,SPEARWOOD,-32.1517,115.8008
12075,SPEDDINGUP,-33.5172,121.75
2027,SPEEWA STATION,-16.35,128.0333
4049,SPLIT ROCK,-21.6,119.6
2028,SPRING CREEK,-16.818,128.8656
10257,SPRING VALLEY,-31.5094,117.7681
10203,SPRINGDALE,-31.3,117.8
9209,SPRINGDALE,-32.4331,116.0289
9512,SPRINGFIELDS,-34.4011,115.9353
2050,SPRINGVALE,-17.7842,127.6853
2054,SPRINGVALE WEST,-17.8333,127.2333
10638,ST ALBANS,-32.5228,118.3047
4017,STATION PEAK,-21.15,118.1
6102,STEEP POINT,-26.1764,113.2149
10777,STOCK HILL,-32.3,116.9833
9645,STOKES INLET,-33.7981,121.1503
9173,STONEVILLE,-31.8758,116.1764
9109,STONEVILLE RESEARCH STN,-31.8531,116.1783
10828,STONEY CROSSING,-32.3833,117.1333
10778,STRACHANLY,-33.6,120.2
8167,STRATHAIRD,-29.45,115.4667
9577,STRATHALBYN,-34.6161,116.0239
9176,STRATHBOGIE,-30.5333,115.3333
10891,STRATHMORE,-34.3,117.5
10282,STRATHMORE,-31.1,117.2
8295,STRAWBERRY,-29.2094,115.2628
8086,STRAWBERRY NORTH,-29.1514,115.2428
4036,STRELLEY,-20.4681,119.0556
4093,STRELLEY PUMPING STATION,-20.3292,119.1878
2029,STURT CREEK,-19.1625,128.1633
12176,STURT MEADOWS,-28.6781,120.9706
9983,STYLES TOWER,-33.9123,115.8999
9102,SUBIACO,-31.9,115.8
9151,SUBIACO TREATMENT PLANT,-31.9556,115.7928
9175,SUMMER VALLEY,-30.8872,116.0294
8248,SUNDALARA,-29.5333,115.3667
13022,SUNDAY WELL,-25.1667,122.3
8118,SUNDERLAND,-28.3231,114.9453
10780,SUNNINGHILL,-32.4,117.0167
9103,SUNNY DELL,-31.9333,116.2
8021,SUNNYDALE,-30.0425,116.6981
10712,SUNNYSIDE,-33.9,117.6
10200,SUNNYSIDE,-31.1,118.25
12248,SWAN LAGOON,-33.2667,121.65
9181,SWAN VIEW,-31.8817,116.0592
10904,SWANARA,-32.1717,118.6136
9215,SWANBOURNE,-31.9558,115.7619
9061,SWANBOURNE MILITARY POST OFFIC,-31.9667,115.75
9858,SYLVAN LOCH,-33.65,116.5667
8256,SYLVANDALE,-29.4333,116.4833
7079,SYLVANIA,-23.5867,120.0517
4047,TABBA TABBA,-20.8333,118.9
5049,TABLELAND,-21.6,117.6
8300,TABLETOP,-29.0692,115.0915
9689,TAKENUP CREEK,-34.7597,117.9597
10885,TALBOT BROOK,-32.0167,116.6667
10642,TALBOT HOUSE,-32.1,116.75
4037,TALGA TALGA,-21.05,120
3042,TALGARNO,-19.2833,121.5
12289,TALGOMINE DNS,-31.2,118.5833
10274,TALGOMINE DOWNS,-31.2167,118.35
6007,TALISKER,-26.2739,115.2578
9829,TALLANGATTA,-33.8911,120.3256
8119,TALLERING,-28.3772,115.8508
6045,TAMALA,-26.6969,113.7158
9264,TAMALA PARK (MINDARIE),-31.7078,115.7244
9633,TAMAR,-34.8643,118.1121
9930,TAMARU,-34.8802,118.0509
10680,TAMBARMERING,-32.5667,117.8689
10825,TAMBAROORA,-32.9425,117.5683
10643,TAMBELLUP,-34.0444,117.6419
4085,TAMBOURAH,-21.75,119.1833
5035,TAMBREY,-21.6,117.6
9054,TAMBREY,-30.6033,115.6428
10226,TAMMATON,-31.2,116.9
10121,TAMMIN,-31.6431,117.4872
12177,TAMPA,-29.2,121.45
10802,TANAMI,-33.4661,118.6361
9604,TANDARA,-34.95,118.15
7179,TANGADEE,-24.4114,118.9408
3087,TANJUNGPANDAN,-17.5606,122.1458
7156,TARDIE STATION,-27.9578,116.3383
8124,TARDUN,-28.7928,115.7344
8308,TARDUN HILL,-28.7996,115.7616
9768,TARIPTA,-34.3606,117.6186
12283,TARMOOLA,-28.7175,121.1506
12015,TARMOOLA MINE,-28.6678,121.1617
10793,TARWONGA,-33.2114,116.9919
10306,TASCOSA,-30.6042,117.2275
8292,TAWARRI WEST,-28.5164,115.37
10266,TAYLOR,-31.2333,116.9667
10122,TELENNING HILL,-31.8308,117.4875
13030,TELFER AERO,-21.7125,122.2281
9739,TELINA DOWNS,-33.6789,122.3311
7300,TEN SIXTY SIX,-24.1847,119.7175
8120,TENINDEWA,-28.6214,115.3644
8237,TENINDEWA,-28.6857,115.2806
8128,TENINDEWA BINDU,-28.5536,115.2456
9605,TENTERDEN,-34.367,117.553
10868,TERESA DALE,-33.9931,117.2756
2031,TEXAS DOWNS,-17.0103,128.4669
9817,THE BEEF MACHINE,-33.7517,122.3708
12268,THE CAMP,-33.45,121.5833
9052,THE CHESTNUTS,-32.4,116.0167
9797,THE CUMBERLAND,-34.1167,116.3667
9815,THE DUKE,-33.8819,122.5661
10123,THE GRANITES,-31.9925,117.9325
12076,THE HERMATIGE,-32.8,121.5
9802,THE OAKS,-33.6633,121.6306
10636,THE OAKS,-33.1567,117.6706
6028,THE OVERLANDER,-26.4,114.4667
10083,THE PINES,-31.3725,118.1961
10893,THE WARRIUPS,-34.3078,117.4347
9927,THE WOLD,-33.6028,116.0128
1010,THEDA,-14.7885,126.4963
5079,THEVENARD ISLAND,-21.4625,115.0194
5084,THEVENARD ISLAND,-21.4609,115.0188
9648,THIRLMERE,-33.5064,115.6403
9715,THOMAS RIVER,-33.8025,123.0331
9989,THOMSON BROOK,-33.6458,115.9553
10907,THORNTON PARK,-32.4842,116.7042
7080,THREE RIVERS,-25.1256,119.1514
8121,THREE SPRINGS,-29.5339,115.7628
7081,THUNDELARRA,-28.8928,117.1333
8298,TIBRADDEN,-28.7597,114.937
8029,TIBRADDEN,-28.7517,114.9017
10645,TILSDOWN FARM,-33.2833,117
10750,TIMBER HILLS,-32.7286,117.8167
10781,TINGERUP,-34.1,117.7
10650,TINKURRIN,-33,117.75
13040,TJUKAYIRLA,-27.1542,124.5747
13041,TJUKURLA,-24.3467,128.7189
5072,TOM PRICE,-22.6967,117.7703
5076,TOM PRICE AERO,-22.745,117.6656
9656,TONEBRIDGE,-34.1867,116.7133
9931,TOOBURRA,-34.8736,118.0822
10125,TOODYAY,-31.5517,116.4703
10308,TOODYAY EAST,-31.55,116.4867
10782,TOOLBRANUP,-34.0167,117.9
10227,TOONGA,-31.4,117.5
10284,TOONJA,-31.2333,117.5
8122,TOOTRA,-30.6,116.4
8123,TOP WELL,-28.3781,114.7619
9608,TOTTENUP,-33.9833,116.5333
6046,TOWERA,-23.1747,115.1194
6047,TOWRANA,-25.405,115.2267
9208,TRANGIE,-32.4489,116.0242
12078,TRANS RAILWAY 1072,-30.9,122
11002,TRANS RAILWAY 857,-31,125.5833
10126,TRAYNING,-31.1153,117.7942
109514,TREEN BROOK (KING TROUT),-34.4986,116.0008
10127,TRESILLIAN,-31.7,117.9
8175,TREVOSEE,-29.6833,115.7167
2052,TROPICAL FARM - ORD RIVER,-15.8367,128.7397
1007,TROUGHTON ISLAND,-13.7542,126.1485
12178,TROY,-31.55,119.25
12179,TRURAY,-33.25,121.9333
1020,TRUSCOTT,-14.09,126.3867
7082,TUCKANARRA,-27.1192,118.0842
9203,TUDOR PARK,-31.8986,116.3236
7083,TUREE CREEK,-23.6239,118.6561
8218,TURIPA,-29.9167,116.1
12180,TURKEY HILL,-31.0167,119.3
12079,TURKEY HILL NORTH,-31.0378,119.3064
2033,TURNER RIVER,-17.8,128.3
9130,TUYALI,-30.6408,115.5003
8289,TWIN HILLS,-29.6708,115.3636
6048,TWIN PEAKS,-27.3853,115.9664
9183,TWO ROCKS,-31.4978,115.5914
10694,TWOLGANUP,-33.9956,117.9164
11039,UANA,-31.6317,127.93
5066,UAROO,-22.7814,115.3722
10275,UBERIN,-31,117
10228,UCARTY,-31.35,117.1
8171,UDALE,-29.7833,115.35
3024,UDIALLA,-17.9464,123.7383
7084,ULLAWARRA,-23.48,116.1108
8284,UNDANOOKA,-30.835,116.1581
9162,UPPER CHITTERING,-31.4556,116.0978
9067,UPPER SWAN RESEARCH STATION,-31.7564,116.0222
8090,UPSAN DOWNS,-29.7,116.1333
5078,URALA,-21.7666,114.8211
8266,URAWA,-28.3275,115.5631
8125,URELLA,-29.0517,115.4
6097,USELESS LOOP,-26.1203,113.3975
12301,VALAIS BOREFIELD,-28.4717,122.025
9914,VALERN,-33.3197,116.6464
8219,VALLEY FARM,-30.9,116.8
12181,VARAMEAD,-31.5,119.1
10597,VARLEY,-32.7964,119.5094
9984,VASSE HWY CB3,-33.7033,115.4002
9928,VERMEULEN,-34.8389,116.7211
9216,VICTORIA DAM,-32.0394,116.0656
2037,VIOLET VALLEY,-17.3,128
5024,VLAMINGH HEAD,-21.8067,114.1072
8252,VREDE,-29.7,116.4333
11047,WA/SA BORDER VILLAGE,-31.6406,129.0019
9201,WABLING,-31.3908,115.6811
10128,WADDERIN,-32,118.4
10229,WADDOURING,-30.9,117.9
8127,WADDY FOREST NORTH,-29.8,116.2
10230,WAEEL,-31.6155,117.0618
9610,WAGERUP,-33.1,115.9
9894,WAGERUP REFINERY,-32.9183,115.9217
7143,WAGGA WAGGA,-28.5,116.5
10647,WAGIN,-33.3075,117.3403
6068,WAHROONGA,-25.4906,114.3981
9146,WAIKIKI,-32.31,115.7292
6049,WAIL,-27.1,115.5
9231,WAKEDALE,-31.1833,115.85
7201,WALDBURG,-24.7428,117.3583
8151,WALEBING,-30.6646,116.1383
10159,WALGO,-31.05,116.5
12098,WALGOOLAN,-31.3825,118.5617
12004,WALGOOLAN AVALON,-31.2333,118.5667
12099,WALGOOLAN NORTH,-31.1828,118.5964
12100,WALGOOLAN SOUTH,-31.5,118.6
10231,WALGORMOURING,-31.2,116.9
13028,WALGUN,-23.2,120.7333
10133,WALK WALKIN,-30.8256,117.3228
8258,WALKAWAY,-28.9417,114.8014
4068,WALLAL DOWNS,-19.7789,120.6417
10088,WALLAMABIN PARK,-30.95,117.5333
10218,WALLAMBIN SOUTH,-31.0333,117.4167
4038,WALLAREENYA,-20.7483,118.8172
12318,WALLING ROCK,-29.3494,120.4006
9135,WALLISTON,-31.9942,116.0692
9611,WALPOLE,-34.9761,116.7328
9805,WALPOLE FORESTRY,-34.9769,116.7286
9612,WALPOLE NORTH OLD,-34.8511,116.7092
9904,WALTERS FARM,-34.5967,116.1072
7085,WANARIE,-27.8336,117.8792
8264,WANARRA,-29.5147,116.8011
9722,WANDAGARRUP,-34.4,116
6050,WANDAGEE,-23.7647,114.5539
8294,WANDANA,-28.2094,115.285
7086,WANDARY,-25.7,118
10516,WANDERIN,-32.2,117.9
10917,WANDERING,-32.6722,116.6706
10687,WANDERING BROOK,-32.5728,116.7064
10648,WANDERING COMPARISON,-32.6814,116.6756
10299,WANDI FARM,-30.9,118.5
8129,WANDIN FARM,-28.45,115.3
6051,WANDINA,-27.9864,115.6306
9104,WANDU,-31.9,116.1
7028,WANNA,-24.0469,116.2181
7025,WANNA,-23.9214,116.5594
9040,WANNAMAL,-31.1428,116.0539
9041,WANNERIE,-31.1667,115.55
9105,WANNEROO,-31.7317,115.7931
9120,WANNEROO CALM,-31.7514,115.8014
10020,WANOBBING,-31.9167,116.9667
11040,WANTEEN,-31.9681,128.2831
9733,WARABA,-32.8,115.8
4039,WARAMBIE,-20.9484,117.3732
13011,WARBURTON AIRFIELD,-26.1317,126.5839
9750,WARENING HILLS,-32.7,115.95
2032,WARMUN,-17.0154,128.2174
9613,WARNER GLEN,-34.1436,115.2261
9614,WAROONA,-32.8564,115.8925
9747,WAROONA DAM,-32.8458,115.9792
9743,WAROONA WEST,-32.8883,115.7294
9865,WARRA JARRA,-34.3997,118.8867
12182,WARRABA 2,-30.95,118.8
8278,WARRADARGE,-30.0722,115.3136
10023,WARRADONG FARM,-31.5003,116.9411
12081,WARRALAKIN,-31.0297,118.5597
4040,WARRALONG,-20.6472,119.5869
5019,WARRAMBOO,-21.6333,115.85
4041,WARRAWAGINE,-20.8508,120.6961
4069,WARRAWOONA,-21.3,119.8
7144,WARRIDAH,-29,117
5025,WARRIE,-22.4,119.5333
7145,WARRIEDAR,-29.1,117
8287,WARRINE,-28.6564,114.8558
9615,WARRIUP,-34.715,118.4692
6084,WARROORA,-23.4836,113.7926
10913,WARUP,-33.3289,117.1844
12269,WARWICK,-32.8283,121.7419
8220,WARWICK FARM,-29.8,116.7
12183,WATERDALE,-31.3,121.5
9952,WATERFALL GULLY,-34.0303,116.4392
8130,WATHEROO,-30.2992,116.0589
8132,WATHEROO MAGNETIC OBS.,-30.3167,115.8833
10134,WATTENING,-31.3119,116.515
10874,WATTLE DALE,-34.0161,117.2297
8133,WATTLE GROVE,-29.9,116.2
9563,WATTLEGROVE,-34.8,117.0167
10030,WATTONING,-30.7767,118.1992
9799,WAYCHINICUP DOWNS,-34.7744,118.2811
9835,WAYJO PARK,-34.4033,118.9689
10649,WAYVILLE,-33.5253,117.6456
7114,WEARAGAMINDA,-28.4833,116.55
12082,WEEBO,-28.0075,121.0784
6098,WEEDARRAH,-25.028,115.862
7181,WEELARRANA,-22.9789,120.01
10232,WEERONA,-30.5,118.35
8259,WEIRMONGER,-28.3333,115.1
10233,WELBUNGIN NORTH,-30.55,118
10783,WELCOME HILLS,-32,118.8
13020,WELD SPRINGS,-25.0333,121.5667
9932,WELLINGTON DAM,-33.3997,115.9786
9938,WELLINGTON MILL,-33.4761,115.9242
9986,WELLINGTON MILL ALERT,-33.4775,115.9258
9837,WELLSTEAD,-34.4889,118.6211
9647,WEREROA,-34.9506,117.2769
10310,WERRIBEE,-31.7718,116.3263
10162,WERRIBEE BOYS HOME,-31.7833,116.3667
9878,WEST CRANBROOK,-34.2183,117.2975
10799,WEST KULIN,-32.6339,118.0103
9922,WEST LORT RIVER,-33.6492,121.1972
12315,WEST POINT SOUTH,-33.6575,120.4803
9163,WEST SWAN,-31.8511,115.9942
9616,WESTBOURNE,-34.0911,116.6628
3076,WESTERN FIELD,-19.3283,125.3886
9148,WESTFIELD,-32.1517,115.9542
10652,WESTHOLME,-32.3,117.6
12083,WESTONIA,-31.3011,118.6922
12010,WESTONIA 1,-31.0539,118.7144
9042,WESTVALE,-30.86,115.7594
9117,WEXHAM,-31.9667,116
12184,WHEATLEY,-31.1,119.5
4042,WHIM CREEK,-20.8414,117.8353
9166,WHITBY FALLS,-32.2931,116.0136
9607,WHITE GUMS,-34.5472,117.9363
10698,WHITE HOUSE FARM,-32.6258,118.5614
8134,WHITE PEAK,-28.6475,114.6239
10278,WHITE WELLS,-29.5,116.95
10068,WHITE WELLS,-29.5817,116.9644
10784,WHITE WELLS,-33.3,117.5
10234,WHITEHAVEN,-31.9,117.4
9263,WHITEMAN PARK,-31.8372,115.9502
9734,WHITTAKERS MILL,-32.5,116
10785,WHITVILLE,-33.4,118
10653,WIALCUTTING,-32.0789,117.8656
10135,WIALKI,-30.4869,118.1258
10137,WIALKI NORTH,-30.3294,118.0872
10136,WIALKI SOUTH,-30.5892,118.1489
8242,WICHERA RESERVOIR,-28.7333,114.9667
8135,WICKA,-28.7,114.9
10654,WICKEPIN,-32.7822,117.4992
10511,WICKEPIN SOUTH,-32.8022,117.5025
10786,WICKEPIN WEST,-32.8,117.5
4089,WICKHAM,-20.6744,117.1428
12084,WIDGIEMOOLTHA,-31.4942,121.5781
4044,WIDJUP OUTCAMP,-19.5,121.3
12085,WILBAH,-28.9,120.7
9671,WILGA,-33.6878,116.2147
9618,WILGA STATE SCHOOL,-33.7,116.2
10919,WILGARRA,-32.6944,116.6135
9619,WILGARRUP,-34.1519,116.2042
10235,WILGOYNE,-30.8,118.45
10854,WILLAMINUP,-33.95,117.9333
3086,WILLARE BRIDGE,-17.7278,123.6547
9895,WILLCHER FARM,-33.7878,123.1878
6052,WILLIAMBURY,-23.8608,115.1475
10655,WILLIAMS,-33.0269,116.8792
10923,WILLIAMS NORTH,-33.0042,116.8511
8141,WILLIGULLI NORTH,-28.3811,114.4531
9620,WILLOW SPRINGS,-34.3,115.95
9893,WILLOWDALE,-32.9233,116.0078
8155,WILROY,-28.65,115.6667
12086,WILSONS PATCH,-28.3,121.1833
13012,WILUNA,-26.5914,120.2258
13044,WILUNA AERO,-26.6274,120.2194
10886,WILYAMA,-32.4233,117.2783
8136,WINCHESTER,-29.8,115.9
12141,WINDARLING,-30.0242,119.28
12263,WINDARRA,-28.49,122.2375
6053,WINDERIE,-25.3021,115.1164
6111,WINDERIE AIRSTRIP,-25.3097,115.145
13019,WINDIDDA,-26.3867,122.21
7108,WINDIMURRA,-28.325,118.545
3094,WINDJANA GORGE,-17.4211,124.9246
9848,WINDRUSH,-34.7711,118.1172
7087,WINDSOR,-28.0097,118.5753
9871,WINDY HARBOUR,-34.8361,116.0308
9059,WINDY RIDGE,-32,116
10688,WINDY RIDGE,-33.45,117
9676,WINNEJUP,-33.9833,116.3333
6066,WINNING,-23.1567,114.5403
8221,WIRILDA KOOGAN,-30.8,116.15
10656,WIRRA,-34.125,118.415
10695,WISHBONE 2,-33.25,117.85
10832,WISHBONE JAMES,-33.2833,117.9
9746,WITCHCLIFFE,-34.0281,115.1042
5026,WITTENOOM,-22.2425,118.3358
5055,WITTENOOM AERO,-22.2275,118.345
5027,WITTENOOM GORGE,-22.3167,118.3167
12255,WITTENOOM HILLS,-33.5656,122.2714
7146,WOGARNO,-28.3831,117.6817
10720,WOGERLIN,-32.2,117.9
9642,WOKALUP,-33.1328,115.8794
10787,WONDILLON,-32.1,118.1
7097,WONDINONG,-27.8608,118.4183
8137,WONGAN HILLS,-30.8917,116.7186
8302,WONGAN HILLS NORTH,-30.8506,116.7208
8138,WONGAN HILLS RES.STATION,-30.8408,116.7267
12108,WONGANOO,-27.1397,121.3397
13018,WONGAWOL,-26.1208,121.9403
10658,WONNAMINTA,-32.8331,116.9911
9630,WONNENUP,-34.2111,117.1025
9213,WONYIL,-31.9278,116.1861
10863,WOOD GREEN,-32.1,117.35
10659,WOODANILLING,-33.5636,117.4336
4001,WOODBROOK,-20.9,117.1167
9621,WOODBURN,-34.6997,117.9556
7105,WOODLANDS,-24.8083,118.1105
10788,WOODLANDS,-33.5,117.4
10529,WOODLANDS,-33.7494,117.3742
6054,WOODLEIGH,-26.0511,114.7542
9150,WOODMANS POINT,-32.1367,115.7667
9622,WOODPERRY,-33.6244,115.9339
9243,WOODRIDGE ESTATE,-31.335,115.5722
9188,WOODSOME,-31.75,116
9845,WOODVILLE,-34.3464,115.7808
10790,WOODYARRUP,-33.9,117.75
7088,WOOGALONG,-27.8058,116.5692
10693,WOOGANUP HEIGHTS,-33.7661,119.5583
9623,WOOGENELLUP,-34.5303,117.8247
12185,WOOLANGIE,-31.2,120.5
7115,WOOLARA,-28,118
7089,WOOLEEN,-27.0878,116.1606
6055,WOOLGORONG,-27.7456,115.8286
12106,WOOLIBAR,-31.0731,121.665
12256,WOOLING,-29.7333,119.6
8222,WOOLTANA,-29.2,115.9
8164,WOOPENATTY,-29.35,115.6833
6056,WOORAMEL,-25.74,114.2847
10138,WOOROLOO,-31.815,116.3413
10139,WOOTTATING,-31.9,116.5
9943,WORSLEY,-33.3167,116.05
9923,WORSLEY DOWNS,-33.3156,115.9861
8139,WUBIN,-30.1069,116.6328
10279,WUBIN DOWNS,-30.1333,117.15
